date,trade_code,high,low,open,close,volume
2020-07-13,BSRMSTEEL,34.3,33.6,34,33.6,222248
2020-07-12,BSRMSTEEL,34,33.6,33.6,33.9,216657
2020-07-09,BSRMSTEEL,34.3,33.6,33.6,33.6,156387
2020-07-08,BSRMSTEEL,33.6,33.6,33.6,33.6,51787
2020-07-07,BSRMSTEEL,33.6,33.6,33.6,33.6,5775
2020-07-06,BSRMSTEEL,0,0,0,33.6,0
2020-07-05,BSRMSTEEL,33.6,33.6,33.6,33.6,940
2020-07-02,BSRMSTEEL,33.6,33.6,33.6,33.6,400
2020-08-10,BXPHARMA,100.8,94.6,100,98.1,4199049
2020-08-09,BXPHARMA,99.1,91.9,91.9,98,3822863
2020-08-06,BXPHARMA,90.7,85.5,86,90.1,4906598
2020-08-05,BXPHARMA,86.8,84.8,85.5,85.4,2655418
2020-08-04,BXPHARMA,86.5,84.1,86,85.5,2477538
2020-08-03,BXPHARMA,87,80.9,81.7,85.7,3537771
2020-07-30,BXPHARMA,80.9,78,78.1,80.7,3525199
2020-07-29,BXPHARMA,78.3,75.5,77,78,1297895
2020-07-28,BXPHARMA,78.7,76.5,78.4,77,1731723
2020-07-27,BXPHARMA,78.6,76.6,77,78.4,1989222
2020-07-26,BXPHARMA,77.3,74.5,74.8,77,2618569
2020-07-23,BXPHARMA,75.5,73.8,75.5,74.8,954275
2020-07-22,BXPHARMA,76,74,75,74.7,743305
2020-07-21,BXPHARMA,75.8,73.8,74.3,75.5,1544361
2020-07-20,BXPHARMA,74.9,70.9,71.2,74.4,1019951
2020-07-19,BXPHARMA,74.5,69.1,74.3,70.8,1742210
2020-07-16,BXPHARMA,77,73.5,76.9,74.3,1955691
2020-07-15,BXPHARMA,77.2,75,75.4,76.4,2124840
2020-07-14,BXPHARMA,76,72.9,73.1,75.4,2559803
2020-07-13,BXPHARMA,74.6,72,73.3,73.1,1757608
2020-07-12,BXPHARMA,73.8,71,72.4,73.4,2413257
2020-07-09,BXPHARMA,73.8,68.9,69.3,72.4,2966472
2020-07-08,BXPHARMA,69.8,67.2,68,69.3,2483199
2020-07-07,BXPHARMA,68.3,66.2,66.2,68,1299324
2020-07-06,BXPHARMA,66.8,64.1,65.8,66.2,1604048
2020-07-05,BXPHARMA,66.7,65.2,65.6,65.4,646930
2020-07-02,BXPHARMA,69.2,63,69.2,66.7,1649616
2020-08-10,BXSYNTH,9,8.4,8.9,8.9,249202
2020-08-09,BXSYNTH,9.6,8.6,9,8.9,218617
2020-08-06,BXSYNTH,9.3,8.7,9.3,9,116741
2020-08-05,BXSYNTH,9.1,8.6,8.6,8.9,463166
2020-08-04,BXSYNTH,8.8,8.2,8.4,8.6,136996
2020-08-03,BXSYNTH,8.3,7.7,7.7,8.3,277717
2020-07-30,BXSYNTH,7.6,7.2,7.3,7.6,395581
2020-07-29,BXSYNTH,7.4,7.2,7.3,7.2,320192
2020-07-28,BXSYNTH,7.4,7.2,7.4,7.3,210181
2020-07-27,BXSYNTH,7.5,7.3,7.5,7.4,86828
2020-07-26,BXSYNTH,7.5,7.2,7.3,7.3,94513
2020-07-23,BXSYNTH,7.2,7.1,7.1,7.2,151177
2020-07-22,BXSYNTH,7.4,6.9,7.1,7,541073
2020-07-21,BXSYNTH,7.3,7,7,7.1,224575
2020-07-20,BXSYNTH,7.1,6.7,6.8,7,330045
2020-07-19,BXSYNTH,7,6.7,6.8,6.8,129568
2020-07-16,BXSYNTH,6.9,6,6.1,6.8,667947
2020-07-15,BXSYNTH,6.6,6.3,6.3,6.3,75179
2020-07-14,BXSYNTH,6.7,6,6,6.4,223510
2020-07-13,BXSYNTH,6.2,6,6.1,6.1,62518
2020-07-12,BXSYNTH,6.6,6,6.2,6.1,179525
2020-07-09,BXSYNTH,6.5,6,6.1,6.3,227523
2020-07-08,BXSYNTH,6.2,5.8,6.2,6.1,126525
2020-07-07,BXSYNTH,6.1,5.8,6,6,83669
2020-07-06,BXSYNTH,6.4,5.9,6.4,6,71124
2020-07-05,BXSYNTH,6.6,5.8,6.3,6.4,222337
2020-07-02,BXSYNTH,6.8,6.1,6.7,6.2,143821
2020-08-10,CAPMBDBLMF,8,7.3,7.9,7.7,30268
2020-08-09,CAPMBDBLMF,8,7.3,7.9,7.5,142300
2020-08-06,CAPMBDBLMF,7.8,7.3,7.4,7.6,162116
2020-08-05,CAPMBDBLMF,7.5,7.1,7.3,7.2,88335
2020-08-04,CAPMBDBLMF,7.3,6.9,7,7.2,29240
2020-08-03,CAPMBDBLMF,7.3,6.9,6.9,7.2,72693
2020-07-30,CAPMBDBLMF,7,6.9,7,6.9,6700
2020-07-29,CAPMBDBLMF,7.1,6.9,6.9,6.9,69600
2020-07-28,CAPMBDBLMF,7.2,7,7,7,8246
2020-07-27,CAPMBDBLMF,7,6.9,6.9,6.9,13011
2020-07-26,CAPMBDBLMF,7,6.9,7,7,12009
2020-07-23,CAPMBDBLMF,7,6.9,7,6.9,75635
2020-07-22,CAPMBDBLMF,7.1,7,7.1,7,17100
2020-07-21,CAPMBDBLMF,7.2,6.9,6.9,7.1,58183
2020-07-20,CAPMBDBLMF,6.9,6.9,6.9,6.9,22208
2020-07-19,CAPMBDBLMF,6.9,6.9,6.9,6.9,6000
2020-07-16,CAPMBDBLMF,6.9,6.9,6.9,6.9,10001
2020-07-15,CAPMBDBLMF,6.9,6.9,6.9,6.9,4
2020-07-14,CAPMBDBLMF,6.9,6.9,6.9,6.9,4000
2020-07-13,CAPMBDBLMF,7,6.9,7,7,6500
2020-07-12,CAPMBDBLMF,7.2,6.9,7.2,7,70704
2020-07-09,CAPMBDBLMF,7.2,6.9,6.9,7,26106
2020-07-08,CAPMBDBLMF,6.9,6.9,6.9,6.9,70619
2020-07-07,CAPMBDBLMF,6.9,6.9,6.9,6.9,10500
2020-07-06,CAPMBDBLMF,6.9,6.9,6.9,6.9,125
2020-07-05,CAPMBDBLMF,0,0,0,6.9,0
2020-07-02,CAPMBDBLMF,6.9,6.9,6.9,6.9,7
2020-08-10,CAPMIBBLMF,8.8,8.3,8.8,8.4,182724
2020-08-09,CAPMIBBLMF,8.9,8.3,8.9,8.6,420114
2020-08-06,CAPMIBBLMF,8.6,8.1,8.1,8.5,558838
2020-08-05,CAPMIBBLMF,8.3,7.7,8,8.1,69625
2020-08-04,CAPMIBBLMF,8.2,7.3,7.7,8,550766
2020-08-03,CAPMIBBLMF,7.5,6.9,6.9,7.5,663333
2020-07-30,CAPMIBBLMF,7,6.9,7,6.9,215976
2020-07-29,CAPMIBBLMF,7.2,6.9,7,7,525992
2020-07-28,CAPMIBBLMF,7.4,7.1,7.3,7.4,252545
2020-07-27,CAPMIBBLMF,7.3,7.1,7.3,7.2,306549
2020-07-26,CAPMIBBLMF,7.5,7.3,7.5,7.4,85281
2020-07-23,CAPMIBBLMF,7.6,7.3,7.5,7.5,107898
2020-07-22,CAPMIBBLMF,7.7,7.3,7.5,7.6,280810
2020-07-21,CAPMIBBLMF,7.6,7.1,7.1,7.5,223626
2020-07-20,CAPMIBBLMF,7,6.9,6.9,7,93068
2020-07-19,CAPMIBBLMF,7.1,6.9,6.9,6.9,153670
2020-07-16,CAPMIBBLMF,7.2,6.9,7.1,7,59855
2020-07-15,CAPMIBBLMF,7.3,7.1,7.3,7.1,10185
2020-07-14,CAPMIBBLMF,7.5,7.1,7.5,7.1,119462
2020-07-13,CAPMIBBLMF,7.5,7.1,7.1,7.3,157170
2020-07-12,CAPMIBBLMF,7.6,7.2,7.4,7.3,305724
2020-07-09,CAPMIBBLMF,7.5,7.1,7.2,7.4,100853
2020-07-08,CAPMIBBLMF,7.3,6.9,6.9,7,226693
2020-07-07,CAPMIBBLMF,6.9,6.9,6.9,6.9,5100
2020-07-06,CAPMIBBLMF,6.9,6.9,6.9,6.9,2000
2020-07-05,CAPMIBBLMF,0,0,0,6.9,0
2020-07-02,CAPMIBBLMF,0,0,0,6.9,0
2020-08-10,CENTRALINS,32.4,28.5,31.3,29.3,703706
2020-08-09,CENTRALINS,32.4,30,30.5,31.3,881507
2020-08-06,CENTRALINS,32.3,29.1,29.9,30.4,1469867
2020-08-05,CENTRALINS,30,28.2,28.9,29.5,1176349
2020-08-04,CENTRALINS,29.5,26.3,27,28.8,790040
2020-08-03,CENTRALINS,27.7,25,25,27.2,878367
2020-07-30,CENTRALINS,25.5,24.7,25.3,25.2,475140
2020-07-29,CENTRALINS,25.5,24.7,24.7,25,584863
2020-07-28,CENTRALINS,24.8,24,24.2,24.5,139675
2020-07-27,CENTRALINS,24.4,23.4,23.5,24.1,171165
2020-07-26,CENTRALINS,24.4,22.9,24.4,23.3,65233
2020-07-23,CENTRALINS,0,0,0,24.6,0
2020-07-22,CENTRALINS,24.9,24.2,24.8,24.6,97665
2020-07-21,CENTRALINS,24.8,24,24.5,24.7,31785
2020-07-20,CENTRALINS,25.6,24,24.5,24.8,188373
2020-07-19,CENTRALINS,24,23,23,23.9,48930
2020-07-16,CENTRALINS,23.6,22.9,23.5,23.5,70196
2020-07-15,CENTRALINS,23.4,22.9,23,23.3,45774
2020-07-14,CENTRALINS,23.2,22.8,23.2,23,17898
2020-07-13,CENTRALINS,23.4,22.8,22.8,23,73985
2020-07-12,CENTRALINS,23,22.8,22.8,22.8,22489
2020-07-09,CENTRALINS,23.5,22.8,23.5,22.8,13611
2020-07-08,CENTRALINS,23.6,22.9,23,23.2,28200
2020-07-07,CENTRALINS,23,22.8,23,22.8,47068
2020-07-06,CENTRALINS,22.9,22.8,22.8,22.9,1241
2020-07-05,CENTRALINS,23.4,22.8,23,22.8,14753
2020-07-02,CENTRALINS,23.2,22.8,23.2,22.8,55
2020-08-10,CENTRALPHL,14,13.1,13.8,13.4,2508539
2020-08-09,CENTRALPHL,13.7,12.6,12.6,13.6,3903712
2020-08-06,CENTRALPHL,12.7,12.3,12.3,12.5,1282581
2020-08-05,CENTRALPHL,12.7,12.1,12.6,12.2,1184086
2020-08-04,CENTRALPHL,12.7,12.4,12.6,12.5,1514957
2020-08-03,CENTRALPHL,12.9,12,12,12.6,1712051
2020-07-30,CENTRALPHL,12.1,12,12,12,942619
2020-07-29,CENTRALPHL,12,12,12,12,86941
2020-07-28,CENTRALPHL,12.1,12,12.1,12,513480
2020-07-27,CENTRALPHL,12.2,12,12,12,658811
2020-07-26,CENTRALPHL,12.1,12,12,12,434305
2020-07-23,CENTRALPHL,12.1,12,12,12,604285
2020-07-22,CENTRALPHL,12.1,12,12,12,632070
2020-07-21,CENTRALPHL,12.2,12,12.2,12,927550
2020-07-20,CENTRALPHL,12.2,12,12,12.2,621027
2020-07-19,CENTRALPHL,12.3,12,12.3,12,1447969
2020-07-16,CENTRALPHL,12.9,12.1,12.9,12.4,1392051
2020-07-15,CENTRALPHL,13,12.7,12.9,12.7,1306549
2020-07-14,CENTRALPHL,13,12.7,13,12.8,1542643
2020-07-13,CENTRALPHL,13.2,12.8,13.1,12.9,2052717
2020-07-12,CENTRALPHL,13.2,13,13.2,13,2428564
2020-07-09,CENTRALPHL,13.3,13.1,13.2,13.1,2516139
2020-07-08,CENTRALPHL,13.2,12.9,13,13.1,2199156
2020-07-07,CENTRALPHL,13.1,12.8,12.9,13,1516467
2020-07-06,CENTRALPHL,13.1,12.6,12.9,12.9,1506135
2020-07-05,CENTRALPHL,13.3,12.8,13.1,12.8,1477313
2020-07-02,CENTRALPHL,13.4,13,13.3,13.1,1702899
2020-08-10,CITYBANK,18.1,17.4,18,17.5,2227517
2020-08-09,CITYBANK,18,16.7,16.7,17.8,3072203
2020-08-06,CITYBANK,16.6,16.3,16.6,16.5,1741618
2020-08-05,CITYBANK,16.9,16.4,16.7,16.5,1058116
2020-08-04,CITYBANK,16.7,16.2,16.2,16.6,3259249
2020-08-03,CITYBANK,16.2,16.2,16.2,16.2,472277
2020-07-30,CITYBANK,16.2,16.2,16.2,16.2,505989
2020-07-29,CITYBANK,16.2,16.2,16.2,16.2,261285
2020-07-28,CITYBANK,16.2,16.2,16.2,16.2,317777
2020-07-27,CITYBANK,16.2,16.2,16.2,16.2,145607
2020-07-26,CITYBANK,16.2,16.2,16.2,16.2,42085
2020-07-23,CITYBANK,16.2,16.2,16.2,16.2,27872
2020-07-22,CITYBANK,16.2,16.2,16.2,16.2,6158
2020-07-21,CITYBANK,16.2,16.2,16.2,16.2,9986
2020-07-20,CITYBANK,16.2,16.2,16.2,16.2,19230
2020-07-19,CITYBANK,16.2,16.2,16.2,16.2,20258
2020-07-16,CITYBANK,16.2,16.2,16.2,16.2,68715
2020-07-15,CITYBANK,16.2,16.2,16.2,16.2,82220
2020-07-14,CITYBANK,16.4,16.2,16.4,16.2,334714
2020-07-13,CITYBANK,0,0,0,17.4,0
2020-07-12,CITYBANK,17.5,17,17,17.4,1994580
2020-07-09,CITYBANK,17.2,16.8,17.2,17,1387117
2020-07-08,CITYBANK,17.3,16.7,16.7,17.2,2029297
2020-07-07,CITYBANK,16.8,16.5,16.5,16.7,1132448
2020-07-06,CITYBANK,16.6,16.3,16.3,16.5,603262
2020-07-05,CITYBANK,16.5,16.2,16.4,16.4,850789
2020-07-02,CITYBANK,16.7,16.2,16.7,16.4,771994
2020-08-10,CITYGENINS,18,17.3,17.3,17.5,1026353
2020-08-09,CITYGENINS,18,16.9,17.7,17.3,1513511
2020-08-06,CITYGENINS,0,0,0,17.9,0
2020-08-05,CITYGENINS,18.1,16.9,16.9,17.9,2201376
2020-08-04,CITYGENINS,17.2,15.9,16.8,16.9,986404
2020-08-03,CITYGENINS,17.8,16.9,17.1,17.1,857555
2020-07-30,CITYGENINS,17.5,16.4,17.5,17.1,710384
2020-07-29,CITYGENINS,17.6,16.3,16.3,17.5,1171014
2020-07-28,CITYGENINS,16.2,14.9,14.9,16.2,1156470
2020-07-27,CITYGENINS,14.9,14,14,14.8,635164
2020-07-26,CITYGENINS,14.3,14,14.2,14.1,312903
2020-07-23,CITYGENINS,14.3,14,14,14.1,386474
2020-07-22,CITYGENINS,14.4,14,14.4,14.1,279363
2020-07-21,CITYGENINS,14.7,14.3,14.5,14.4,490640
2020-07-20,CITYGENINS,14.5,13.8,13.8,14.4,677637
2020-07-19,CITYGENINS,14,13.6,13.9,13.8,260525
2020-07-16,CITYGENINS,14.1,13.6,14,13.9,477753
2020-07-15,CITYGENINS,14.7,14.1,14.3,14.2,414013
2020-07-14,CITYGENINS,14.4,13.7,13.8,14.2,339188
2020-07-13,CITYGENINS,13.9,13.6,13.8,13.7,179980
2020-07-12,CITYGENINS,14.1,13.7,14.1,13.8,259422
2020-07-09,CITYGENINS,14.3,14,14.1,14.1,414877
2020-07-08,CITYGENINS,14.6,13.6,13.6,14,556761
2020-07-07,CITYGENINS,13.7,13.3,13.6,13.6,222763
2020-07-06,CITYGENINS,14.3,13.3,13.4,13.8,283187
2020-07-05,CITYGENINS,13.7,13.1,13.1,13.4,343957
2020-07-02,CITYGENINS,0,0,0,13.1,0
2020-08-10,CNATEX,1.9,1.9,1.9,1.9,989708
2020-08-09,CNATEX,1.8,1.8,1.8,1.8,927229
2020-08-06,CNATEX,1.8,1.7,1.8,1.7,747935
2020-08-05,CNATEX,1.8,1.7,1.7,1.7,460144
2020-08-04,CNATEX,1.8,1.7,1.7,1.7,131000
2020-08-03,CNATEX,1.8,1.7,1.7,1.7,149205
2020-07-30,CNATEX,1.7,1.7,1.7,1.7,324280
2020-07-29,CNATEX,1.7,1.7,1.7,1.7,156024
2020-07-28,CNATEX,1.8,1.7,1.7,1.8,186185
2020-07-27,CNATEX,1.8,1.7,1.7,1.7,144009
2020-07-26,CNATEX,1.8,1.7,1.8,1.7,110535
2020-07-23,CNATEX,1.8,1.7,1.7,1.7,357348
2020-07-22,CNATEX,1.8,1.7,1.7,1.7,244052
2020-07-21,CNATEX,1.7,1.7,1.7,1.7,97024
2020-07-20,CNATEX,1.7,1.7,1.7,1.7,194066
2020-07-19,CNATEX,1.7,1.7,1.7,1.7,189700
2020-07-16,CNATEX,1.7,1.7,1.7,1.7,103248
2020-07-15,CNATEX,1.7,1.7,1.7,1.7,96623
2020-07-14,CNATEX,1.8,1.7,1.7,1.7,347557
2020-07-13,CNATEX,1.8,1.7,1.7,1.7,824240
2020-07-12,CNATEX,1.8,1.7,1.8,1.7,510604
2020-07-09,CNATEX,1.9,1.8,1.9,1.8,139760
2020-07-08,CNATEX,1.9,1.8,1.8,1.9,306127
2020-07-07,CNATEX,1.9,1.8,1.8,1.8,135852
2020-07-06,CNATEX,1.9,1.7,1.7,1.8,71465
2020-07-05,CNATEX,1.9,1.7,1.8,1.8,123732
2020-07-02,CNATEX,1.9,1.8,1.9,1.8,288924
2020-08-10,CONFIDCEM,125.9,114.2,116.8,120.6,1565053
2020-08-09,CONFIDCEM,118,110.9,111,115.8,683866
2020-08-06,CONFIDCEM,112.1,108.1,110,110.7,506738
2020-08-05,CONFIDCEM,113.9,107.4,113,108.9,647365
2020-08-04,CONFIDCEM,115,109.3,113,113.4,235797
2020-08-03,CONFIDCEM,114,108,108,113,601336
2020-07-30,CONFIDCEM,107.2,101.5,101.5,106.6,327901
2020-07-29,CONFIDCEM,105,101.2,104.9,102.4,184315
2020-07-28,CONFIDCEM,104.9,97.1,98.1,103.8,637368
2020-07-27,CONFIDCEM,98.4,97,97,98,394907
2020-07-26,CONFIDCEM,97,97,97,97,1728
2020-07-23,CONFIDCEM,97,97,97,97,1050
2020-07-22,CONFIDCEM,97,97,97,97,523
2020-07-21,CONFIDCEM,97,97,97,97,7084
2020-07-20,CONFIDCEM,97,97,97,97,1274
2020-07-19,CONFIDCEM,97,97,97,97,8
2020-07-16,CONFIDCEM,97,97,97,97,2798
2020-07-15,CONFIDCEM,97,97,97,97,6642
2020-07-14,CONFIDCEM,97,97,97,97,55321
2020-07-13,CONFIDCEM,97,97,97,97,158625
2020-07-12,CONFIDCEM,97,97,97,97,13347
2020-07-09,CONFIDCEM,97,97,97,97,1610
2020-07-08,CONFIDCEM,97,97,97,97,843
2020-07-07,CONFIDCEM,97,97,97,97,5
2020-07-06,CONFIDCEM,97,97,97,97,5109
2020-07-05,CONFIDCEM,97,97,97,97,5
2020-07-02,CONFIDCEM,97,97,97,97,10
2020-08-10,CONTININS,23.5,22,23.4,22.2,541094
2020-08-09,CONTININS,24,22.6,23.4,23.1,682718
2020-08-06,CONTININS,24.6,22.8,24.4,23.1,917718
2020-08-05,CONTININS,24.9,23.4,23.4,24.3,971353
2020-08-04,CONTININS,23.2,21.6,22.4,23,422910
2020-08-03,CONTININS,23.4,21.3,21.5,22.5,544884
2020-07-30,CONTININS,22,20.6,21.7,21.3,467767
2020-07-29,CONTININS,21.7,20.8,20.8,21.4,377885
2020-07-28,CONTININS,20.9,19.9,20.2,20.7,544647
2020-07-27,CONTININS,20.2,19,19,20.1,511006
2020-07-26,CONTININS,19.6,18.6,19.6,19,192366
2020-07-23,CONTININS,19.6,18.8,18.9,18.9,231150
2020-07-22,CONTININS,19.8,18.8,19.8,18.9,227247
2020-07-21,CONTININS,19.9,18.6,18.6,19.8,601143
2020-07-20,CONTININS,0,0,0,19.3,0
2020-07-19,CONTININS,19.4,18.7,18.8,19.3,328539
2020-07-16,CONTININS,18.9,18.3,18.6,18.8,112853
2020-07-15,CONTININS,19.1,18.4,19,18.5,273418
2020-07-14,CONTININS,19.2,18.4,18.5,18.6,103689
2020-07-13,CONTININS,18.8,18.4,18.8,18.5,55134
2020-07-12,CONTININS,18.7,18.4,18.6,18.5,106976
2020-07-09,CONTININS,19,18.5,18.9,18.5,95543
2020-07-08,CONTININS,19.5,18.3,18.4,18.9,280735
2020-07-07,CONTININS,18.8,18.3,18.5,18.3,139524
2020-07-06,CONTININS,19.3,18.3,18.3,18.5,327034
2020-07-05,CONTININS,18.3,18.3,18.3,18.3,21497
2020-07-02,CONTININS,0,0,0,18.3,0
2020-08-10,COPPERTECH,26.4,24.2,25.3,25.2,1912114
2020-08-09,COPPERTECH,25.7,23.9,23.9,25.3,2221309
2020-08-06,COPPERTECH,23.6,21.4,21.6,23.4,2035609
2020-08-05,COPPERTECH,22.2,21.2,21.2,21.5,744325
2020-08-04,COPPERTECH,22.3,21.1,22.2,21.2,1191849
2020-08-03,COPPERTECH,22.8,21.5,21.5,22.3,819895
2020-07-30,COPPERTECH,21.5,20.7,20.7,21.4,1721450
2020-07-29,COPPERTECH,20.7,20.7,20.7,20.7,4007
2020-07-28,COPPERTECH,20.7,20.7,20.7,20.7,6020
2020-07-27,COPPERTECH,20.7,20.7,20.7,20.7,22125
2020-07-26,COPPERTECH,20.7,20.7,20.7,20.7,123
2020-07-23,COPPERTECH,20.7,20.7,20.7,20.7,2063
2020-07-22,COPPERTECH,20.7,20.7,20.7,20.7,500
2020-07-21,COPPERTECH,20.7,20.7,20.7,20.7,1302
2020-07-20,COPPERTECH,20.7,20.7,20.7,20.7,5010
2020-07-19,COPPERTECH,20.7,20.7,20.7,20.7,30000
2020-07-16,COPPERTECH,20.7,20.7,20.7,20.7,6550
2020-07-15,COPPERTECH,20.7,20.7,20.7,20.7,31194
2020-07-14,COPPERTECH,21,20.7,20.9,20.7,131398
2020-07-13,COPPERTECH,21.2,20.7,20.7,20.9,1350616
2020-07-12,COPPERTECH,20.7,20.7,20.7,20.7,20381
2020-07-09,COPPERTECH,20.7,20.7,20.7,20.7,6270
2020-07-08,COPPERTECH,20.7,20.7,20.7,20.7,2600
2020-07-07,COPPERTECH,0,0,0,20.7,0
2020-07-06,COPPERTECH,0,0,0,20.7,0
2020-07-05,COPPERTECH,20.7,20.7,20.7,20.7,200
2020-07-02,COPPERTECH,0,0,0,20.7,0
2020-08-10,CVOPRL,124.5,118.5,119,120.2,212316
2020-08-09,CVOPRL,119.5,115.4,115.4,117.4,561012
2020-08-06,CVOPRL,115.4,115.4,115.4,115.4,4649
2020-08-05,CVOPRL,115.4,115.4,115.4,115.4,10225
2020-08-04,CVOPRL,115.4,115.4,115.4,115.4,14658
2020-08-03,CVOPRL,115.4,115.4,115.4,115.4,5709
2020-07-30,CVOPRL,115.4,115.4,115.4,115.4,281
2020-07-29,CVOPRL,115.4,115.4,115.4,115.4,152
2020-07-28,CVOPRL,115.4,115.4,115.4,115.4,1381
2020-07-27,CVOPRL,115.4,115.4,115.4,115.4,1001
2020-07-26,CVOPRL,115.4,115.4,115.4,115.4,55
2020-07-23,CVOPRL,115.4,115.4,115.4,115.4,33
2020-07-22,CVOPRL,115.4,115.4,115.4,115.4,2630
2020-07-21,CVOPRL,115.4,115.4,115.4,115.4,11
2020-07-20,CVOPRL,115.4,115.4,115.4,115.4,191
2020-07-19,CVOPRL,115.4,115.4,115.4,115.4,1000
2020-07-16,CVOPRL,115.4,115.4,115.4,115.4,1348
2020-07-15,CVOPRL,115.4,115.4,115.4,115.4,14122
2020-07-14,CVOPRL,119.7,115.4,115.4,115.4,386518
2020-07-13,CVOPRL,115.4,115.4,115.4,115.4,8350
2020-07-12,CVOPRL,115.4,115.4,115.4,115.4,1288
2020-07-09,CVOPRL,115.4,115.4,115.4,115.4,70
2020-07-08,CVOPRL,0,0,0,115.4,0
2020-07-07,CVOPRL,115.4,115.4,115.4,115.4,10
2020-07-06,CVOPRL,115.4,115.4,115.4,115.4,2
2020-07-05,CVOPRL,115.4,115.4,115.4,115.4,2
2020-07-02,CVOPRL,115.4,115.4,115.4,115.4,752
2020-08-10,DACCADYE,6.2,5.8,6.1,6.1,390743
2020-08-09,DACCADYE,5.8,5.4,5.4,5.8,603983
2020-08-06,DACCADYE,5.3,5,5.1,5.3,976381
2020-08-05,DACCADYE,4.9,4.5,4.7,4.9,231036
2020-08-04,DACCADYE,4.9,4.5,4.7,4.5,51938
2020-08-03,DACCADYE,4.7,4.5,4.5,4.7,75850
2020-07-30,DACCADYE,4.5,4.3,4.5,4.4,151922
2020-07-29,DACCADYE,4.2,3.9,3.9,4.2,14607
2020-07-28,DACCADYE,4.3,3.9,4,3.9,24638
2020-07-27,DACCADYE,4.4,4,4.4,4.1,38066
2020-07-26,DACCADYE,4.5,4.3,4.3,4.4,24268
2020-07-23,DACCADYE,4.5,4.3,4.5,4.3,30698
2020-07-22,DACCADYE,4.6,4.2,4.5,4.3,48728
2020-07-21,DACCADYE,4.2,3.9,3.9,4.2,33701
2020-07-20,DACCADYE,3.9,3.5,3.5,3.9,36569
2020-07-19,DACCADYE,4,3.5,3.8,3.6,99870
2020-07-16,DACCADYE,4.1,3.8,4,3.8,58581
2020-07-15,DACCADYE,4.4,4,4.4,4,83794
2020-07-14,DACCADYE,4.6,4.2,4.6,4.3,30092
2020-07-13,DACCADYE,4.4,4.3,4.4,4.3,32537
2020-07-12,DACCADYE,4.8,4.4,4.4,4.5,21324
2020-07-09,DACCADYE,5,4.6,4.6,4.8,74070
2020-07-08,DACCADYE,4.9,4.6,4.9,4.6,59190
2020-07-07,DACCADYE,5.1,4.9,5.1,5,108240
2020-07-06,DACCADYE,5.3,4.9,5.3,5.1,648648
2020-07-05,DACCADYE,4.9,4.6,4.6,4.9,102645
2020-07-02,DACCADYE,4.6,4.2,4.2,4.5,58780
2020-08-10,DAFODILCOM,54.2,53.4,53.5,53.4,98432
2020-08-09,DAFODILCOM,54.4,53.4,54.4,53.4,120727
2020-08-06,DAFODILCOM,53.8,53.4,53.4,53.4,20023
2020-08-05,DAFODILCOM,54.9,53.4,54.9,53.7,119320
2020-08-04,DAFODILCOM,54.8,53.4,53.8,53.5,67116
2020-08-03,DAFODILCOM,56.4,53.4,53.9,53.8,36863
2020-07-30,DAFODILCOM,55,53.5,53.5,53.9,20967
2020-07-29,DAFODILCOM,55.8,53.5,54.2,54.4,17429
2020-07-28,DAFODILCOM,57.2,53.4,53.4,56.7,77796
2020-07-27,DAFODILCOM,0,0,0,53.4,0
2020-07-26,DAFODILCOM,53.4,53.4,53.4,53.4,505
2020-07-23,DAFODILCOM,0,0,0,53.4,0
2020-07-22,DAFODILCOM,53.4,53.4,53.4,53.4,525
2020-07-21,DAFODILCOM,0,0,0,53.4,0
2020-07-20,DAFODILCOM,0,0,0,53.4,0
2020-07-19,DAFODILCOM,0,0,0,53.4,0
2020-07-16,DAFODILCOM,53.4,53.4,53.4,53.4,50
2020-07-15,DAFODILCOM,53.4,53.4,53.4,53.4,25
2020-07-14,DAFODILCOM,0,0,0,53.4,0
2020-07-13,DAFODILCOM,53.4,53.4,53.4,53.4,10
2020-07-12,DAFODILCOM,53.4,53.4,53.4,53.4,1337
2020-07-09,DAFODILCOM,53.4,53.4,53.4,53.4,1500
2020-07-08,DAFODILCOM,53.4,53.4,53.4,53.4,5502
2020-07-07,DAFODILCOM,53.4,53.4,53.4,53.4,500
2020-07-06,DAFODILCOM,0,0,0,53.4,0
2020-07-05,DAFODILCOM,0,0,0,53.4,0
2020-07-02,DAFODILCOM,0,0,0,53.4,0
2020-08-10,DBH,92.7,92.6,92.7,92.6,49485
2020-08-09,DBH,93.6,92.6,92.6,92.7,240259
2020-08-06,DBH,92.6,92.6,92.6,92.6,6314
2020-08-05,DBH,92.6,92.6,92.6,92.6,3127
2020-08-04,DBH,92.6,92.6,92.6,92.6,3074
2020-08-03,DBH,92.6,92.6,92.6,92.6,1895
2020-07-30,DBH,92.6,92.6,92.6,92.6,1900
2020-07-29,DBH,92.6,92.6,92.6,92.6,65
2020-07-28,DBH,92.6,92.6,92.6,92.6,2656
2020-07-27,DBH,92.6,92.6,92.6,92.6,765
2020-07-26,DBH,92.6,92.6,92.6,92.6,1040
2020-07-23,DBH,92.6,92.6,92.6,92.6,8
2020-07-22,DBH,92.6,92.6,92.6,92.6,720
2020-07-21,DBH,92.6,92.6,92.6,92.6,117
2020-07-20,DBH,92.6,92.6,92.6,92.6,1842
2020-07-19,DBH,92.6,92.6,92.6,92.6,100
